series_id,game_num,game_time_s,x,z,ward_type,placer_id,side,team,player,role,champion,blue_team,red_team,patch,date
2883362,2,605.06,8473,1716,yellowTrinket,7,Red,GEN,Canyon,JGL,XinZhao,DK,GEN,16.3,2026-02-14
2883362,2,607.765,9264,2192,control,5,Blue,DK,Career,SUP,Lulu,DK,GEN,16.3,2026-02-14
2883362,2,631.514,13456,4400,sight,5,Blue,DK,Career,SUP,Lulu,DK,GEN,16.3,2026-02-14
2883362,2,648.453,11580,7058,sight,10,Red,GEN,Duro,SUP,Nami,DK,GEN,16.3,2026-02-14
2883362,2,656.476,12928,5966,control,10,Red,GEN,Duro,SUP,Nami,DK,GEN,16.3,2026-02-14
2883362,2,663.332,12204,4450,yellowTrinket,4,Blue,DK,Smash,BOT,Yunara,DK,GEN,16.3,2026-02-14
2883362,2,664.134,12643,4947,sight,10,Red,GEN,Duro,SUP,Nami,DK,GEN,16.3,2026-02-14
2883362,2,678.46,13360,2582,yellowTrinket,4,Blue,DK,Smash,BOT,Yunara,DK,GEN,16.3,2026-02-14
2883362,2,685.941,3382,11336,control,2,Blue,DK,Lucid,JGL,MonkeyKing,DK,GEN,16.3,2026-02-14
2883362,2,698.835,8226,5472,sight,5,Blue,DK,Career,SUP,Lulu,DK,GEN,16.3,2026-02-14
2883362,2,700.104,11500,3904,sight,10,Red,GEN,Duro,SUP,Nami,DK,GEN,16.3,2026-02-14
2883362,2,709.729,10292,2890,control,5,Blue,DK,Career,SUP,Lulu,DK,GEN,16.3,2026-02-14
2883362,2,713.169,3318,11320,control,7,Red,GEN,Canyon,JGL,XinZhao,DK,GEN,16.3,2026-02-14
2883362,2,737.654,4948,8514,blueTrinket,8,Red,GEN,Chovy,MID,Ahri,DK,GEN,16.3,2026-02-14
2883362,2,743.464,10639,3013,yellowTrinket,9,Red,GEN,Ruler,BOT,Corki,DK,GEN,16.3,2026-02-14
2883362,2,758.103,8526,4908,control,8,Red,GEN,Chovy,MID,Ahri,DK,GEN,16.3,2026-02-14
2883362,2,767.053,4210,11812,blueTrinket,1,Blue,DK,Siwoo,TOP,Gwen,DK,GEN,16.3,2026-02-14
2883362,2,771.094,10284,2922,control,4,Blue,DK,Smash,BOT,Yunara,DK,GEN,16.3,2026-02-14
2883362,2,775.576,12412,1532,sight,10,Red,GEN,Duro,SUP,Nami,DK,GEN,16.3,2026-02-14
2883362,2,779.784,12846,1788,sight,5,Blue,DK,Career,SUP,Lulu,DK,GEN,16.3,2026-02-14
2883362,2,793.827,12179,4383,sight,5,Blue,DK,Career,SUP,Lulu,DK,GEN,16.3,2026-02-14
2883362,2,794.762,3098,9034,yellowTrinket,6,Red,GEN,Kiin,TOP,Jayce,DK,GEN,16.3,2026-02-14
2883362,2,818.673,10133,3947,yellowTrinket,4,Blue,DK,Smash,BOT,Yunara,DK,GEN,16.3,2026-02-14
2883362,2,826.664,12220,4496,control,9,Red,GEN,Ruler,BOT,Corki,DK,GEN,16.3,2026-02-14
2883362,2,832.709,11438,3870,sight,10,Red,GEN,Duro,SUP,Nami,DK,GEN,16.3,2026-02-14
2883362,2,838.954,11494,3824,sight,5,Blue,DK,Career,SUP,Lulu,DK,GEN,16.3,2026-02-14
2883362,2,846.272,11510,3824,control,10,Red,GEN,Duro,SUP,Nami,DK,GEN,16.3,2026-02-14
2883362,2,854.322,10336,4842,sight,10,Red,GEN,Duro,SUP,Nami,DK,GEN,16.3,2026-02-14
2883362,2,863.105,1298,12258,control,6,Red,GEN,Kiin,TOP,Jayce,DK,GEN,16.3,2026-02-14
2883362,2,869.488,12150,4448,control,2,Blue,DK,Lucid,JGL,MonkeyKing,DK,GEN,16.3,2026-02-14
2883362,2,877.707,11626,3946,sight,5,Blue,DK,Career,SUP,Lulu,DK,GEN,16.3,2026-02-14
2883362,2,879.377,12860,5898,sight,10,Red,GEN,Duro,SUP,Nami,DK,GEN,16.3,2026-02-14
2883362,2,883.318,6270,10290,blueTrinket,3,Blue,DK,ShowMaker,MID,Cassiopeia,DK,GEN,16.3,2026-02-14
2883362,2,890.998,13504,2764,sight,5,Blue,DK,Career,SUP,Lulu,DK,GEN,16.3,2026-02-14
2883362,2,891.399,5400,9254,blueTrinket,8,Red,GEN,Chovy,MID,Ahri,DK,GEN,16.3,2026-02-14
2883362,2,913.788,1042,12084,yellowTrinket,6,Red,GEN,Kiin,TOP,Jayce,DK,GEN,16.3,2026-02-14
2883362,2,916.026,10556,3024,sight,10,Red,GEN,Duro,SUP,Nami,DK,GEN,16.3,2026-02-14
2883362,2,919.833,4850,8694,sight,5,Blue,DK,Career,SUP,Lulu,DK,GEN,16.3,2026-02-14
2883362,2,921.436,4982,8564,control,8,Red,GEN,Chovy,MID,Ahri,DK,GEN,16.3,2026-02-14
2883362,2,929.695,6186,8290,control,4,Blue,DK,Smash,BOT,Yunara,DK,GEN,16.3,2026-02-14
2883362,2,935.907,6272,10106,sight,5,Blue,DK,Career,SUP,Lulu,DK,GEN,16.3,2026-02-14
2883362,2,936.14,12066,4672,blueTrinket,1,Blue,DK,Siwoo,TOP,Gwen,DK,GEN,16.3,2026-02-14
2883362,2,948.608,6300,10052,sight,10,Red,GEN,Duro,SUP,Nami,DK,GEN,16.3,2026-02-14
2883362,2,967.108,11554,3836,control,6,Red,GEN,Kiin,TOP,Jayce,DK,GEN,16.3,2026-02-14
2883362,2,969.346,7750,7452,sight,5,Blue,DK,Career,SUP,Lulu,DK,GEN,16.3,2026-02-14
2883362,2,971.516,10010,6052,sight,10,Red,GEN,Duro,SUP,Nami,DK,GEN,16.3,2026-02-14
2883362,2,972.585,7521,5224,sight,5,Blue,DK,Career,SUP,Lulu,DK,GEN,16.3,2026-02-14
2883362,2,976.492,6298,10064,control,2,Blue,DK,Lucid,JGL,MonkeyKing,DK,GEN,16.3,2026-02-14
2883362,2,977.561,8262,8150,control,10,Red,GEN,Duro,SUP,Nami,DK,GEN,16.3,2026-02-14
2883362,2,980.032,7450,7382,sight,10,Red,GEN,Duro,SUP,Nami,DK,GEN,16.3,2026-02-14
2883362,2,996.439,7140,7170,control,5,Blue,DK,Career,SUP,Lulu,DK,GEN,16.3,2026-02-14
2883362,2,1004.053,8490,6292,sight,5,Blue,DK,Career,SUP,Lulu,DK,GEN,16.3,2026-02-14
2883362,2,1010.665,3022,9028,control,7,Red,GEN,Canyon,JGL,XinZhao,DK,GEN,16.3,2026-02-14
2883362,2,1018.58,6458,8570,sight,10,Red,GEN,Duro,SUP,Nami,DK,GEN,16.3,2026-02-14
2883362,2,1030.6,3290,11362,blueTrinket,3,Blue,DK,ShowMaker,MID,Cassiopeia,DK,GEN,16.3,2026-02-14
2883362,2,1032.61,1082,12240,blueTrinket,8,Red,GEN,Chovy,MID,Ahri,DK,GEN,16.3,2026-02-14
2883362,2,1043.096,7020,9274,sight,10,Red,GEN,Duro,SUP,Nami,DK,GEN,16.3,2026-02-14
2883362,2,1053.683,8504,9004,sight,5,Blue,DK,Career,SUP,Lulu,DK,GEN,16.3,2026-02-14
2883362,2,1054.551,9860,8271,blueTrinket,4,Blue,DK,Smash,BOT,Yunara,DK,GEN,16.3,2026-02-14
2883362,2,1057.767,9280,2072,yellowTrinket,6,Red,GEN,Kiin,TOP,Jayce,DK,GEN,16.3,2026-02-14
2883362,2,1059.503,8266,10250,blueTrinket,9,Red,GEN,Ruler,BOT,Corki,DK,GEN,16.3,2026-02-14
2883362,2,1063.611,2606,13484,control,7,Red,GEN,Canyon,JGL,XinZhao,DK,GEN,16.3,2026-02-14
2883362,2,1073.577,7918,7758,sight,10,Red,GEN,Duro,SUP,Nami,DK,GEN,16.3,2026-02-14
2883362,2,1074.178,8214,10158,sight,5,Blue,DK,Career,SUP,Lulu,DK,GEN,16.3,2026-02-14
2883362,2,1099.338,7926,7844,control,9,Red,GEN,Ruler,BOT,Corki,DK,GEN,16.3,2026-02-14
2883362,2,1109.624,6914,11470,control,2,Blue,DK,Lucid,JGL,MonkeyKing,DK,GEN,16.3,2026-02-14
2883362,2,1116.813,8250,10204,control,10,Red,GEN,Duro,SUP,Nami,DK,GEN,16.3,2026-02-14
2883362,2,1124.629,7782,11874,control,6,Red,GEN,Kiin,TOP,Jayce,DK,GEN,16.3,2026-02-14
2883362,2,1129.812,4532,11690,control,3,Blue,DK,ShowMaker,MID,Cassiopeia,DK,GEN,16.3,2026-02-14
2883362,2,1130.881,6698,9140,sight,5,Blue,DK,Career,SUP,Lulu,DK,GEN,16.3,2026-02-14
2883362,2,1144.57,6973,5617,sight,10,Red,GEN,Duro,SUP,Nami,DK,GEN,16.3,2026-02-14
2883362,2,1145.772,7086,7174,sight,10,Red,GEN,Duro,SUP,Nami,DK,GEN,16.3,2026-02-14
2883362,2,1152.158,6336,8488,sight,10,Red,GEN,Duro,SUP,Nami,DK,GEN,16.3,2026-02-14
2883362,2,1162.01,4938,7060,control,5,Blue,DK,Career,SUP,Lulu,DK,GEN,16.3,2026-02-14
2883362,2,1174.032,8074,5854,sight,10,Red,GEN,Duro,SUP,Nami,DK,GEN,16.3,2026-02-14
2883362,2,1175.2,7974,7692,control,9,Red,GEN,Ruler,BOT,Corki,DK,GEN,16.3,2026-02-14
2883362,2,1195.358,5304,13026,yellowTrinket,6,Red,GEN,Kiin,TOP,Jayce,DK,GEN,16.3,2026-02-14
2883362,2,1198.697,8894,5482,sight,5,Blue,DK,Career,SUP,Lulu,DK,GEN,16.3,2026-02-14
2883362,2,1199.098,9902,4740,control,7,Red,GEN,Canyon,JGL,XinZhao,DK,GEN,16.3,2026-02-14
2883362,2,1206.412,7870,5942,sight,10,Red,GEN,Duro,SUP,Nami,DK,GEN,16.3,2026-02-14
2883362,2,1206.822,9772,4458,blueTrinket,4,Blue,DK,Smash,BOT,Yunara,DK,GEN,16.3,2026-02-14
2883362,2,1207.055,10108,4504,blueTrinket,3,Blue,DK,ShowMaker,MID,Cassiopeia,DK,GEN,16.3,2026-02-14
2883362,2,1209.06,7980,5520,control,5,Blue,DK,Career,SUP,Lulu,DK,GEN,16.3,2026-02-14
2883362,2,1210.463,8236,6092,sight,5,Blue,DK,Career,SUP,Lulu,DK,GEN,16.3,2026-02-14
2883362,2,1212.767,8818,6532,control,10,Red,GEN,Duro,SUP,Nami,DK,GEN,16.3,2026-02-14
2883362,2,1238.779,10092,6072,control,2,Blue,DK,Lucid,JGL,MonkeyKing,DK,GEN,16.3,2026-02-14
2883362,2,1239.213,9986,7662,control,10,Red,GEN,Duro,SUP,Nami,DK,GEN,16.3,2026-02-14
2883362,2,1241.563,6354,8430,blueTrinket,1,Blue,DK,Siwoo,TOP,Gwen,DK,GEN,16.3,2026-02-14
2883362,2,1242.13,8684,6374,control,4,Blue,DK,Smash,BOT,Yunara,DK,GEN,16.3,2026-02-14
2883362,2,1242.765,9565,7010,sight,5,Blue,DK,Career,SUP,Lulu,DK,GEN,16.3,2026-02-14
2883362,2,1246.873,6788,6978,sight,10,Red,GEN,Duro,SUP,Nami,DK,GEN,16.3,2026-02-14
2883362,2,1256.059,4694,7178,sight,10,Red,GEN,Duro,SUP,Nami,DK,GEN,16.3,2026-02-14
2883362,2,1266.262,2610,7300,sight,10,Red,GEN,Duro,SUP,Nami,DK,GEN,16.3,2026-02-14
2883362,2,1267.698,2364,7199,sight,5,Blue,DK,Career,SUP,Lulu,DK,GEN,16.3,2026-02-14
2883362,2,1288.714,12952,5952,control,8,Red,GEN,Chovy,MID,Ahri,DK,GEN,16.3,2026-02-14
2883362,2,1290.283,11484,3824,blueTrinket,8,Red,GEN,Chovy,MID,Ahri,DK,GEN,16.3,2026-02-14
2883362,2,1295.86,4756,7200,control,5,Blue,DK,Career,SUP,Lulu,DK,GEN,16.3,2026-02-14
2883362,2,1299.768,6430,8380,control,9,Red,GEN,Ruler,BOT,Corki,DK,GEN,16.3,2026-02-14
2883362,2,1301.812,5330,9619,sight,10,Red,GEN,Duro,SUP,Nami,DK,GEN,16.3,2026-02-14
2883362,2,1303.916,5424,10584,control,10,Red,GEN,Duro,SUP,Nami,DK,GEN,16.3,2026-02-14
2883362,2,1315.453,7327,6407,sight,10,Red,GEN,Duro,SUP,Nami,DK,GEN,16.3,2026-02-14
2883362,2,1315.887,9570,7007,control,9,Red,GEN,Ruler,BOT,Corki,DK,GEN,16.3,2026-02-14
2883362,2,1324.667,6180,8246,control,4,Blue,DK,Smash,BOT,Yunara,DK,GEN,16.3,2026-02-14
2883362,2,1330.578,10542,3056,control,3,Blue,DK,ShowMaker,MID,Cassiopeia,DK,GEN,16.3,2026-02-14
2883362,2,1333.86,6310,10044,control,2,Blue,DK,Lucid,JGL,MonkeyKing,DK,GEN,16.3,2026-02-14
2883362,2,1348.423,6988,9286,sight,10,Red,GEN,Duro,SUP,Nami,DK,GEN,16.3,2026-02-14
2883362,2,1348.79,7588,7498,sight,5,Blue,DK,Career,SUP,Lulu,DK,GEN,16.3,2026-02-14
2883362,2,1349.124,12276,1394,yellowTrinket,6,Red,GEN,Kiin,TOP,Jayce,DK,GEN,16.3,2026-02-14
2883362,2,1351.929,8490,4880,control,7,Red,GEN,Canyon,JGL,XinZhao,DK,GEN,16.3,2026-02-14
2883362,2,1355.102,6628,6802,control,5,Blue,DK,Career,SUP,Lulu,DK,GEN,16.3,2026-02-14
2883362,2,1357.922,9326,2104,control,6,Red,GEN,Kiin,TOP,Jayce,DK,GEN,16.3,2026-02-14
2883362,2,1369.416,5040,7708,sight,5,Blue,DK,Career,SUP,Lulu,DK,GEN,16.3,2026-02-14
2883362,2,1370.485,6494,8610,control,7,Red,GEN,Canyon,JGL,XinZhao,DK,GEN,16.3,2026-02-14
2883362,2,1374.225,2996,9144,control,3,Blue,DK,ShowMaker,MID,Cassiopeia,DK,GEN,16.3,2026-02-14
2883362,2,1380.048,8004,7640,control,10,Red,GEN,Duro,SUP,Nami,DK,GEN,16.3,2026-02-14
2883362,2,1384.857,5056,10708,blueTrinket,9,Red,GEN,Ruler,BOT,Corki,DK,GEN,16.3,2026-02-14
2883362,2,1387.796,4960,8602,sight,10,Red,GEN,Duro,SUP,Nami,DK,GEN,16.3,2026-02-14
2883362,2,1390.003,11480,3808,control,1,Blue,DK,Siwoo,TOP,Gwen,DK,GEN,16.3,2026-02-14
2883362,2,1395.847,7608,8232,blueTrinket,4,Blue,DK,Smash,BOT,Yunara,DK,GEN,16.3,2026-02-14
2883362,2,1407.035,4400,11808,blueTrinket,3,Blue,DK,ShowMaker,MID,Cassiopeia,DK,GEN,16.3,2026-02-14
2883362,2,1417.454,8590,6400,sight,5,Blue,DK,Career,SUP,Lulu,DK,GEN,16.3,2026-02-14
2883362,2,1418.556,6368,8434,blueTrinket,8,Red,GEN,Chovy,MID,Ahri,DK,GEN,16.3,2026-02-14
2883362,2,1422.274,6284,8302,control,5,Blue,DK,Career,SUP,Lulu,DK,GEN,16.3,2026-02-14
2883362,2,1439.512,7832,7612,sight,5,Blue,DK,Career,SUP,Lulu,DK,GEN,16.3,2026-02-14
2883362,2,1448.97,8104,7904,control,10,Red,GEN,Duro,SUP,Nami,DK,GEN,16.3,2026-02-14
2883362,2,1454.213,6604,8630,control,9,Red,GEN,Ruler,BOT,Corki,DK,GEN,16.3,2026-02-14
2883362,2,1461.162,5475,9562,sight,10,Red,GEN,Duro,SUP,Nami,DK,GEN,16.3,2026-02-14
2883362,2,1463.44,5425,10765,sight,10,Red,GEN,Duro,SUP,Nami,DK,GEN,16.3,2026-02-14
2883362,2,1467.113,12192,4482,yellowTrinket,6,Red,GEN,Kiin,TOP,Jayce,DK,GEN,16.3,2026-02-14
2883362,2,1472.932,6470,11338,sight,10,Red,GEN,Duro,SUP,Nami,DK,GEN,16.3,2026-02-14
2883362,2,1478.709,6166,8180,control,5,Blue,DK,Career,SUP,Lulu,DK,GEN,16.3,2026-02-14
2883362,2,1486.524,11554,3830,control,1,Blue,DK,Siwoo,TOP,Gwen,DK,GEN,16.3,2026-02-14
2883362,2,1492.538,7570,7396,sight,5,Blue,DK,Career,SUP,Lulu,DK,GEN,16.3,2026-02-14
2883362,2,1497.926,8934,6688,sight,10,Red,GEN,Duro,SUP,Nami,DK,GEN,16.3,2026-02-14
2883362,2,1500.965,7250,7298,sight,5,Blue,DK,Career,SUP,Lulu,DK,GEN,16.3,2026-02-14
2883362,2,1521.537,8844,6500,control,10,Red,GEN,Duro,SUP,Nami,DK,GEN,16.3,2026-02-14
2883362,2,1523.855,8052,5710,sight,10,Red,GEN,Duro,SUP,Nami,DK,GEN,16.3,2026-02-14
2883362,2,1528.263,3308,11428,control,1,Blue,DK,Siwoo,TOP,Gwen,DK,GEN,16.3,2026-02-14
2883362,2,1533.782,11576,3818,control,3,Blue,DK,ShowMaker,MID,Cassiopeia,DK,GEN,16.3,2026-02-14
2883362,2,1533.948,8474,4892,control,2,Blue,DK,Lucid,JGL,MonkeyKing,DK,GEN,16.3,2026-02-14
2883362,2,1542.565,10494,3016,blueTrinket,3,Blue,DK,ShowMaker,MID,Cassiopeia,DK,GEN,16.3,2026-02-14
2883362,2,1544.702,6626,6732,control,5,Blue,DK,Career,SUP,Lulu,DK,GEN,16.3,2026-02-14
2883362,2,1545.37,6206,8300,control,4,Blue,DK,Smash,BOT,Yunara,DK,GEN,16.3,2026-02-14
2883362,2,1546.372,9888,4710,control,7,Red,GEN,Canyon,JGL,XinZhao,DK,GEN,16.3,2026-02-14
2883362,2,1567.811,9458,6174,blueTrinket,4,Blue,DK,Smash,BOT,Yunara,DK,GEN,16.3,2026-02-14
2883362,2,1569.815,5304,12960,blueTrinket,8,Red,GEN,Chovy,MID,Ahri,DK,GEN,16.3,2026-02-14
2883362,2,1579.305,8288,6126,control,2,Blue,DK,Lucid,JGL,MonkeyKing,DK,GEN,16.3,2026-02-14
2883362,2,1579.906,11604,7072,control,3,Blue,DK,ShowMaker,MID,Cassiopeia,DK,GEN,16.3,2026-02-14
2883362,2,1582.644,11508,7102,blueTrinket,9,Red,GEN,Ruler,BOT,Corki,DK,GEN,16.3,2026-02-14
2883362,2,1587.87,9568,7108,sight,5,Blue,DK,Career,SUP,Lulu,DK,GEN,16.3,2026-02-14
2883362,2,1594.248,12246,4472,yellowTrinket,6,Red,GEN,Kiin,TOP,Jayce,DK,GEN,16.3,2026-02-14
2883362,2,1607.548,11572,10450,sight,5,Blue,DK,Career,SUP,Lulu,DK,GEN,16.3,2026-02-14
2883362,2,1608.254,11746,9616,control,4,Blue,DK,Smash,BOT,Yunara,DK,GEN,16.3,2026-02-14
2883362,2,1621.052,10016,7756,sight,5,Blue,DK,Career,SUP,Lulu,DK,GEN,16.3,2026-02-14
2883362,2,1628.666,8212,7884,sight,5,Blue,DK,Career,SUP,Lulu,DK,GEN,16.3,2026-02-14
2883362,2,1659.584,4870,8490,control,5,Blue,DK,Career,SUP,Lulu,DK,GEN,16.3,2026-02-14
2883362,2,1662.255,4820,9712,sight,5,Blue,DK,Career,SUP,Lulu,DK,GEN,16.3,2026-02-14
2883362,2,1668.468,3330,11348,blueTrinket,3,Blue,DK,ShowMaker,MID,Cassiopeia,DK,GEN,16.3,2026-02-14
2883362,2,1668.769,6928,6806,sight,10,Red,GEN,Duro,SUP,Nami,DK,GEN,16.3,2026-02-14
2883362,2,1673.118,6420,8444,control,10,Red,GEN,Duro,SUP,Nami,DK,GEN,16.3,2026-02-14
2883362,2,1676.191,2274,9704,control,3,Blue,DK,ShowMaker,MID,Cassiopeia,DK,GEN,16.3,2026-02-14
2883362,2,1684.187,6644,4720,sight,5,Blue,DK,Career,SUP,Lulu,DK,GEN,16.3,2026-02-14
2883362,2,1685.155,6556,4728,blueTrinket,8,Red,GEN,Chovy,MID,Ahri,DK,GEN,16.3,2026-02-14
2883362,2,1685.823,5271,7506,sight,10,Red,GEN,Duro,SUP,Nami,DK,GEN,16.3,2026-02-14
2883362,2,1686.124,3324,11376,yellowTrinket,6,Red,GEN,Kiin,TOP,Jayce,DK,GEN,16.3,2026-02-14
2883362,2,1688.261,11590,3830,control,1,Blue,DK,Siwoo,TOP,Gwen,DK,GEN,16.3,2026-02-14
2883362,2,1701.318,8098,5758,sight,10,Red,GEN,Duro,SUP,Nami,DK,GEN,16.3,2026-02-14
2883362,2,1702.32,5066,10360,blueTrinket,4,Blue,DK,Smash,BOT,Yunara,DK,GEN,16.3,2026-02-14
2883362,2,1702.587,5858,8080,control,2,Blue,DK,Lucid,JGL,MonkeyKing,DK,GEN,16.3,2026-02-14
2883362,2,1707.63,6660,6706,control,5,Blue,DK,Career,SUP,Lulu,DK,GEN,16.3,2026-02-14
2883362,2,1713.875,4872,7158,sight,5,Blue,DK,Career,SUP,Lulu,DK,GEN,16.3,2026-02-14
2883362,2,1720.286,7108,9592,control,6,Red,GEN,Kiin,TOP,Jayce,DK,GEN,16.3,2026-02-14
2883362,2,1721.255,8744,7684,sight,10,Red,GEN,Duro,SUP,Nami,DK,GEN,16.3,2026-02-14
2883362,2,1729.339,5122,10962,control,7,Red,GEN,Canyon,JGL,XinZhao,DK,GEN,16.3,2026-02-14
2883362,2,1748.584,7778,7588,sight,5,Blue,DK,Career,SUP,Lulu,DK,GEN,16.3,2026-02-14
2883362,2,1758.569,6324,10070,sight,10,Red,GEN,Duro,SUP,Nami,DK,GEN,16.3,2026-02-14
2883362,2,1794.317,6326,10060,control,2,Blue,DK,Lucid,JGL,MonkeyKing,DK,GEN,16.3,2026-02-14
2883362,2,1796.522,9854,7954,control,4,Blue,DK,Smash,BOT,Yunara,DK,GEN,16.3,2026-02-14
2883362,2,1800.896,5272,12994,yellowTrinket,6,Red,GEN,Kiin,TOP,Jayce,DK,GEN,16.3,2026-02-14
2883362,2,1802.232,7076,11424,blueTrinket,3,Blue,DK,ShowMaker,MID,Cassiopeia,DK,GEN,16.3,2026-02-14
2883362,2,1813.979,12393,7905,control,8,Red,GEN,Chovy,MID,Ahri,DK,GEN,16.3,2026-02-14
2883362,2,1817.788,6980,9396,sight,10,Red,GEN,Duro,SUP,Nami,DK,GEN,16.3,2026-02-14
2883362,2,1820.794,5423,10756,control,7,Red,GEN,Canyon,JGL,XinZhao,DK,GEN,16.3,2026-02-14
2883362,2,1820.994,11392,7148,blueTrinket,8,Red,GEN,Chovy,MID,Ahri,DK,GEN,16.3,2026-02-14
2883362,2,1827.387,5622,9531,sight,10,Red,GEN,Duro,SUP,Nami,DK,GEN,16.3,2026-02-14
2883362,2,1827.62,6392,8388,blueTrinket,9,Red,GEN,Ruler,BOT,Corki,DK,GEN,16.3,2026-02-14
2883362,2,1829.557,8638,6392,control,4,Blue,DK,Smash,BOT,Yunara,DK,GEN,16.3,2026-02-14
2883362,2,1838.92,8176,10234,sight,10,Red,GEN,Duro,SUP,Nami,DK,GEN,16.3,2026-02-14
2883362,2,1848.617,6518,9114,sight,5,Blue,DK,Career,SUP,Lulu,DK,GEN,16.3,2026-02-14
2883362,2,1857.266,7127,9407,control,10,Red,GEN,Duro,SUP,Nami,DK,GEN,16.3,2026-02-14
2883362,2,1877.966,10006,6014,sight,10,Red,GEN,Duro,SUP,Nami,DK,GEN,16.3,2026-02-14
2883362,2,1884.318,6124,8136,control,5,Blue,DK,Career,SUP,Lulu,DK,GEN,16.3,2026-02-14
2883362,2,1900.56,5690,10958,sight,5,Blue,DK,Career,SUP,Lulu,DK,GEN,16.3,2026-02-14
2883362,2,1904.133,12140,4462,control,1,Blue,DK,Siwoo,TOP,Gwen,DK,GEN,16.3,2026-02-14
2883362,2,1917.066,8036,7760,control,3,Blue,DK,ShowMaker,MID,Cassiopeia,DK,GEN,16.3,2026-02-14
2883362,2,1919.177,8920,8649,sight,5,Blue,DK,Career,SUP,Lulu,DK,GEN,16.3,2026-02-14
2883362,2,1920.246,8786,8970,control,9,Red,GEN,Ruler,BOT,Corki,DK,GEN,16.3,2026-02-14
2883362,2,1924.654,9892,7704,sight,10,Red,GEN,Duro,SUP,Nami,DK,GEN,16.3,2026-02-14
2883362,2,1925.288,10184,7734,blueTrinket,3,Blue,DK,ShowMaker,MID,Cassiopeia,DK,GEN,16.3,2026-02-14
2883362,2,1925.489,10066,7684,control,2,Blue,DK,Lucid,JGL,MonkeyKing,DK,GEN,16.3,2026-02-14
2883362,2,1926.157,12950,5900,blueTrinket,8,Red,GEN,Chovy,MID,Ahri,DK,GEN,16.3,2026-02-14
2883362,2,1927.96,6677,8764,yellowTrinket,6,Red,GEN,Kiin,TOP,Jayce,DK,GEN,16.3,2026-02-14
2883362,2,1932.368,10088,7738,control,2,Blue,DK,Lucid,JGL,MonkeyKing,DK,GEN,16.3,2026-02-14
2883362,2,1935.106,9992,7790,control,7,Red,GEN,Canyon,JGL,XinZhao,DK,GEN,16.3,2026-02-14
2883362,2,1951.087,9786,4732,blueTrinket,9,Red,GEN,Ruler,BOT,Corki,DK,GEN,16.3,2026-02-14
2883362,2,1952.226,10096,6026,control,3,Blue,DK,ShowMaker,MID,Cassiopeia,DK,GEN,16.3,2026-02-14
2883362,2,1955.198,7596,7318,sight,5,Blue,DK,Career,SUP,Lulu,DK,GEN,16.3,2026-02-14
2883362,2,1958.605,7174,7412,sight,10,Red,GEN,Duro,SUP,Nami,DK,GEN,16.3,2026-02-14
2883362,2,1963.313,4790,10118,control,7,Red,GEN,Canyon,JGL,XinZhao,DK,GEN,16.3,2026-02-14
2883362,2,1963.681,5291,7514,sight,10,Red,GEN,Duro,SUP,Nami,DK,GEN,16.3,2026-02-14
2883362,2,1966.586,4930,8588,control,10,Red,GEN,Duro,SUP,Nami,DK,GEN,16.3,2026-02-14
2883362,2,1966.954,5470,10360,blueTrinket,4,Blue,DK,Smash,BOT,Yunara,DK,GEN,16.3,2026-02-14
2883362,2,1971.141,6404,8386,control,5,Blue,DK,Career,SUP,Lulu,DK,GEN,16.3,2026-02-14
2883362,2,1975.015,4998,8544,sight,5,Blue,DK,Career,SUP,Lulu,DK,GEN,16.3,2026-02-14
2883362,2,1997.464,4158,11742,control,10,Red,GEN,Duro,SUP,Nami,DK,GEN,16.3,2026-02-14
2883362,2,2015.05,3108,9040,yellowTrinket,6,Red,GEN,Kiin,TOP,Jayce,DK,GEN,16.3,2026-02-14
2883362,2,2049.816,2304,9702,blueTrinket,8,Red,GEN,Chovy,MID,Ahri,DK,GEN,16.3,2026-02-14
2883362,2,2081.101,3062,9012,control,5,Blue,DK,Career,SUP,Lulu,DK,GEN,16.3,2026-02-14
2883362,2,2084.207,4106,10068,sight,5,Blue,DK,Career,SUP,Lulu,DK,GEN,16.3,2026-02-14
2883362,2,2085.71,4946,8596,control,10,Red,GEN,Duro,SUP,Nami,DK,GEN,16.3,2026-02-14
2883362,2,2088.862,4680,7260,sight,10,Red,GEN,Duro,SUP,Nami,DK,GEN,16.3,2026-02-14
2883362,2,2099.38,3764,9670,sight,10,Red,GEN,Duro,SUP,Nami,DK,GEN,16.3,2026-02-14
2883362,2,2102.986,4894,9956,blueTrinket,4,Blue,DK,Smash,BOT,Yunara,DK,GEN,16.3,2026-02-14
2883362,2,2113.124,6590,4698,sight,5,Blue,DK,Career,SUP,Lulu,DK,GEN,16.3,2026-02-14
2883362,2,2120.294,7492,5150,blueTrinket,9,Red,GEN,Ruler,BOT,Corki,DK,GEN,16.3,2026-02-14
2883362,2,2121.496,6568,6768,control,10,Red,GEN,Duro,SUP,Nami,DK,GEN,16.3,2026-02-14
2883362,2,2126.104,6496,4786,control,2,Blue,DK,Lucid,JGL,MonkeyKing,DK,GEN,16.3,2026-02-14
2883362,2,2141.575,3800,5802,blueTrinket,3,Blue,DK,ShowMaker,MID,Cassiopeia,DK,GEN,16.3,2026-02-14
2883362,2,2143.045,6524,4674,sight,10,Red,GEN,Duro,SUP,Nami,DK,GEN,16.3,2026-02-14
