series_id,game_num,blue_team,red_team,team,opp_team,side,player,champion,draft_champion,role,pick_order,pick_turn_global,pick_phase,win,result
2883368,1,GEN,BFX,GEN,BFX,Blue,Chovy,Ryze,Jarvan IV,MID,5,11.0,1.0,True,Win
2883368,1,GEN,BFX,BFX,GEN,Red,VicLa,Taliyah,Taliyah,MID,6,12.0,1.0,False,Loss
2883368,1,GEN,BFX,BFX,GEN,Red,Diable,Varus,Gnar,BOT,7,17.0,2.0,False,Loss
2883368,1,GEN,BFX,GEN,BFX,Blue,Ruler,Sivir,Sivir,BOT,8,18.0,2.0,True,Win
2883368,1,GEN,BFX,GEN,BFX,Blue,Duro,Bard,Bard,SUP,9,19.0,2.0,True,Win
2883368,1,GEN,BFX,BFX,GEN,Red,Kellin,Rakan,Rell,SUP,10,20.0,2.0,False,Loss
2883368,2,GEN,BFX,BFX,GEN,Red,Clear,Renekton,Orianna,TOP,1,7.0,1.0,False,Loss
2883368,2,GEN,BFX,GEN,BFX,Blue,Kiin,Zaahen,Ashe,TOP,2,8.0,1.0,True,Win
2883368,2,GEN,BFX,GEN,BFX,Blue,Canyon,Ambessa,Seraphine,JGL,3,9.0,1.0,True,Win
2883368,2,GEN,BFX,BFX,GEN,Red,Raptor,Nocturne,Nocturne,JGL,4,10.0,1.0,False,Loss
2883368,2,GEN,BFX,BFX,GEN,Red,VicLa,Orianna,Renekton,MID,5,11.0,1.0,False,Loss
2883368,2,GEN,BFX,GEN,BFX,Blue,Chovy,Galio,Galio,MID,6,12.0,1.0,True,Win
2883368,2,GEN,BFX,GEN,BFX,Blue,Ruler,Ashe,Ambessa,BOT,7,17.0,2.0,True,Win
2883368,2,GEN,BFX,BFX,GEN,Red,Diable,Kalista,Kalista,BOT,8,18.0,2.0,False,Loss
2883368,2,GEN,BFX,BFX,GEN,Red,Kellin,Renata,Renata Glasc,SUP,9,19.0,2.0,False,Loss
2883368,2,GEN,BFX,GEN,BFX,Blue,Duro,Seraphine,Zaahen,SUP,10,20.0,2.0,True,Win
2883368,3,GEN,BFX,BFX,GEN,Red,Clear,Sion,Azir,TOP,1,7.0,1.0,False,Loss
2883368,3,GEN,BFX,GEN,BFX,Blue,Kiin,Aatrox,Neeko,TOP,2,8.0,1.0,True,Win
2883368,3,GEN,BFX,GEN,BFX,Blue,Canyon,MonkeyKing,Wukong,JGL,3,9.0,1.0,True,Win
2883368,3,GEN,BFX,BFX,GEN,Red,Raptor,DrMundo,Lucian,JGL,4,10.0,1.0,False,Loss
2883368,3,GEN,BFX,BFX,GEN,Red,VicLa,Azir,Nami,MID,5,11.0,1.0,False,Loss
2883368,3,GEN,BFX,GEN,BFX,Blue,Chovy,Annie,Yunara,MID,6,12.0,1.0,True,Win
2883368,3,GEN,BFX,GEN,BFX,Blue,Ruler,Yunara,Annie,BOT,7,17.0,2.0,True,Win
2883368,3,GEN,BFX,BFX,GEN,Red,Diable,Lucian,Dr. Mundo,BOT,8,18.0,2.0,False,Loss
2883368,3,GEN,BFX,BFX,GEN,Red,Kellin,Nami,Sion,SUP,9,19.0,2.0,False,Loss
2883368,3,GEN,BFX,GEN,BFX,Blue,Duro,Neeko,Aatrox,SUP,10,20.0,2.0,True,Win
2885344,1,FLY,C9,C9,FLY,Red,Thanatos,Renekton,Taliyah,TOP,1,7.0,1.0,True,Win
2885344,1,FLY,C9,FLY,C9,Blue,Gakgos,Gnar,Ryze,TOP,2,8.0,1.0,False,Loss
2885344,1,FLY,C9,FLY,C9,Blue,Gryffinn,MonkeyKing,Wukong,JGL,3,9.0,1.0,False,Loss
2885344,1,FLY,C9,C9,FLY,Red,Blaber,Zaahen,Corki,JGL,4,10.0,1.0,True,Win
2885344,1,FLY,C9,C9,FLY,Red,APA,Taliyah,Zaahen,MID,5,11.0,1.0,True,Win
2885344,1,FLY,C9,FLY,C9,Blue,Quad,Ryze,Senna,MID,6,12.0,1.0,False,Loss
2885344,1,FLY,C9,FLY,C9,Blue,Massu,Sion,Sion,BOT,7,17.0,2.0,False,Loss
2885344,1,FLY,C9,C9,FLY,Red,Zven,Corki,Renekton,BOT,8,18.0,2.0,True,Win
2885344,1,FLY,C9,C9,FLY,Red,Vulcan,Nautilus,Nautilus,SUP,9,19.0,2.0,True,Win
2885344,1,FLY,C9,FLY,C9,Blue,Cryogen,Senna,Gnar,SUP,10,20.0,2.0,False,Loss
2885344,2,C9,FLY,FLY,C9,Red,Gakgos,Jayce,Karma,TOP,1,7.0,1.0,True,Win
2885344,2,C9,FLY,C9,FLY,Blue,Thanatos,KSante,Azir,TOP,2,8.0,1.0,False,Loss
2885344,2,C9,FLY,C9,FLY,Blue,Blaber,Nidalee,Yunara,JGL,3,9.0,1.0,False,Loss
2885344,2,C9,FLY,FLY,C9,Red,Gryffinn,Trundle,Orianna,JGL,4,10.0,1.0,True,Win
2885344,2,C9,FLY,FLY,C9,Red,Quad,Orianna,Ezreal,MID,5,11.0,1.0,True,Win
2885344,2,C9,FLY,C9,FLY,Blue,APA,Azir,Lulu,MID,6,12.0,1.0,False,Loss
2885344,2,C9,FLY,C9,FLY,Blue,Zven,Yunara,K'Sante,BOT,7,17.0,2.0,False,Loss
2885344,2,C9,FLY,FLY,C9,Red,Massu,Ezreal,Jayce,BOT,8,18.0,2.0,True,Win
2885344,2,C9,FLY,FLY,C9,Red,Cryogen,Karma,Trundle,SUP,9,19.0,2.0,True,Win
2885344,2,C9,FLY,C9,FLY,Blue,Vulcan,Lulu,Xin Zhao,SUP,10,20.0,2.0,False,Loss
2885344,3,C9,FLY,C9,FLY,Blue,Thanatos,Aurora,Varus,TOP,1,7.0,1.0,True,Win
2885344,3,C9,FLY,FLY,C9,Red,Gakgos,Rumble,Rumble,TOP,2,8.0,1.0,False,Loss
2885344,3,C9,FLY,FLY,C9,Red,Gryffinn,Vi,Jhin,JGL,3,9.0,1.0,False,Loss
2885344,3,C9,FLY,C9,FLY,Blue,Blaber,Nocturne,Aurora,JGL,4,10.0,1.0,True,Win
2885344,3,C9,FLY,C9,FLY,Blue,APA,Neeko,Neeko,MID,5,11.0,1.0,True,Win
2885344,3,C9,FLY,FLY,C9,Red,Quad,Sylas,Alistar,MID,6,12.0,1.0,False,Loss
2885344,3,C9,FLY,FLY,C9,Red,Massu,Jhin,Vi,BOT,7,17.0,2.0,False,Loss
2885344,3,C9,FLY,C9,FLY,Blue,Zven,Varus,Nocturne,BOT,8,18.0,2.0,True,Win
2885344,3,C9,FLY,C9,FLY,Blue,Vulcan,Rakan,Rakan,SUP,9,19.0,2.0,True,Win
2885344,3,C9,FLY,FLY,C9,Red,Cryogen,Alistar,Sylas,SUP,10,20.0,2.0,False,Loss
2885349,1,C9,FLY,C9,FLY,Blue,Thanatos,KSante,Ambessa,TOP,1,7.0,1.0,True,Win
2885349,1,C9,FLY,FLY,C9,Red,Gakgos,Rumble,Rumble,TOP,2,8.0,1.0,False,Loss
2885349,1,C9,FLY,FLY,C9,Red,Gryffinn,Zaahen,Zaahen,JGL,3,9.0,1.0,False,Loss
2885349,1,C9,FLY,C9,FLY,Blue,Blaber,Ambessa,K'Sante,JGL,4,10.0,1.0,True,Win
2885349,1,C9,FLY,C9,FLY,Blue,APA,Galio,Neeko,MID,5,11.0,1.0,True,Win
2885349,1,C9,FLY,FLY,C9,Red,Quad,Ryze,Ryze,MID,6,12.0,1.0,False,Loss
2885349,1,C9,FLY,FLY,C9,Red,Massu,Jhin,Alistar,BOT,7,17.0,2.0,False,Loss
2885349,1,C9,FLY,C9,FLY,Blue,Zven,Corki,Corki,BOT,8,18.0,2.0,True,Win
2885349,1,C9,FLY,C9,FLY,Blue,Vulcan,Neeko,Galio,SUP,9,19.0,2.0,True,Win
2885349,1,C9,FLY,FLY,C9,Red,Cryogen,Alistar,Jhin,SUP,10,20.0,2.0,False,Loss
2885349,2,C9,FLY,FLY,C9,Red,Gakgos,Sion,Azir,TOP,1,7.0,1.0,False,Loss
2885349,2,C9,FLY,C9,FLY,Blue,Thanatos,Renekton,Renekton,TOP,2,8.0,1.0,True,Win
2885349,2,C9,FLY,C9,FLY,Blue,Blaber,Vi,Taliyah,JGL,3,9.0,1.0,True,Win
2885349,2,C9,FLY,FLY,C9,Red,Gryffinn,Trundle,Sion,JGL,4,10.0,1.0,False,Loss
2885349,2,C9,FLY,FLY,C9,Red,Quad,Azir,Trundle,MID,5,11.0,1.0,False,Loss
2885349,2,C9,FLY,C9,FLY,Blue,APA,Taliyah,Vi,MID,6,12.0,1.0,True,Win
2885349,2,C9,FLY,C9,FLY,Blue,Zven,Yunara,Yunara,BOT,7,17.0,2.0,True,Win
2885349,2,C9,FLY,FLY,C9,Red,Massu,Aphelios,Aphelios,BOT,8,18.0,2.0,False,Loss
2885349,2,C9,FLY,FLY,C9,Red,Cryogen,Lulu,Lulu,SUP,9,19.0,2.0,False,Loss
2885349,2,C9,FLY,C9,FLY,Blue,Vulcan,Nami,Nami,SUP,10,20.0,2.0,True,Win
2885349,3,C9,FLY,C9,FLY,Blue,Thanatos,Gnar,Orianna,TOP,1,7.0,1.0,True,Win
2885349,3,C9,FLY,FLY,C9,Red,Gakgos,Aurora,Aurora,TOP,2,8.0,1.0,False,Loss
2885349,3,C9,FLY,FLY,C9,Red,Gryffinn,Nocturne,Nocturne,JGL,3,9.0,1.0,False,Loss
2885349,3,C9,FLY,C9,FLY,Blue,Blaber,MonkeyKing,Wukong,JGL,4,10.0,1.0,True,Win
2885349,3,C9,FLY,C9,FLY,Blue,APA,Orianna,Bard,MID,5,11.0,1.0,True,Win
2885349,3,C9,FLY,FLY,C9,Red,Quad,Akali,Akali,MID,6,12.0,1.0,False,Loss
2885349,3,C9,FLY,FLY,C9,Red,Massu,Kalista,Kalista,BOT,7,17.0,2.0,False,Loss
2885349,3,C9,FLY,C9,FLY,Blue,Zven,Sivir,Sivir,BOT,8,18.0,2.0,True,Win
2885349,3,C9,FLY,C9,FLY,Blue,Vulcan,Bard,Gnar,SUP,9,19.0,2.0,True,Win
2885349,3,C9,FLY,FLY,C9,Red,Cryogen,Renata,Renata Glasc,SUP,10,20.0,2.0,False,Loss
2885351,1,SEN,C9,C9,SEN,Red,Thanatos,Gnar,Taliyah,TOP,1,7.0,1.0,True,Win
2885351,1,SEN,C9,SEN,C9,Blue,Impact,Renekton,Ambessa,TOP,2,8.0,1.0,False,Loss
2885351,1,SEN,C9,SEN,C9,Blue,HamBak,Ambessa,Renekton,JGL,3,9.0,1.0,False,Loss
2885351,1,SEN,C9,C9,SEN,Red,Blaber,Pantheon,Pantheon,JGL,4,10.0,1.0,True,Win
2885351,1,SEN,C9,C9,SEN,Red,APA,Taliyah,Gnar,MID,5,11.0,1.0,True,Win
2885351,1,SEN,C9,SEN,C9,Blue,DARKWINGS,Ryze,Ryze,MID,6,12.0,1.0,False,Loss
2885351,1,SEN,C9,SEN,C9,Blue,Rahel,Corki,Bard,BOT,7,17.0,2.0,False,Loss
2885351,1,SEN,C9,C9,SEN,Red,Zven,Yunara,Yunara,BOT,8,18.0,2.0,True,Win
2885351,1,SEN,C9,C9,SEN,Red,Vulcan,Lulu,Lulu,SUP,9,19.0,2.0,True,Win
2885351,1,SEN,C9,SEN,C9,Blue,huhi,Bard,Corki,SUP,10,20.0,2.0,False,Loss
2885351,2,C9,SEN,SEN,C9,Red,Impact,Rumble,Rumble,TOP,1,7.0,1.0,False,Loss
2885351,2,C9,SEN,C9,SEN,Blue,Thanatos,KSante,Varus,TOP,2,8.0,1.0,True,Win
2885351,2,C9,SEN,C9,SEN,Blue,Blaber,MonkeyKing,K'Sante,JGL,3,9.0,1.0,True,Win
2885351,2,C9,SEN,SEN,C9,Red,HamBak,Vi,Vi,JGL,4,10.0,1.0,False,Loss
2885351,2,C9,SEN,SEN,C9,Red,DARKWINGS,Hwei,Jhin,MID,5,11.0,1.0,False,Loss
2885351,2,C9,SEN,C9,SEN,Blue,APA,Viktor,Wukong,MID,6,12.0,1.0,True,Win
2885351,2,C9,SEN,C9,SEN,Blue,Zven,Varus,Viktor,BOT,7,17.0,2.0,True,Win
2885351,2,C9,SEN,SEN,C9,Red,Rahel,Jhin,Hwei,BOT,8,18.0,2.0,False,Loss
2885351,2,C9,SEN,SEN,C9,Red,huhi,Rakan,Rakan,SUP,9,19.0,2.0,False,Loss
2885351,2,C9,SEN,C9,SEN,Blue,Vulcan,Nautilus,Nautilus,SUP,10,20.0,2.0,True,Win
2885351,3,C9,SEN,C9,SEN,Blue,Thanatos,RekSai,Ziggs,TOP,1,7.0,1.0,True,Win
2885351,3,C9,SEN,SEN,C9,Red,Impact,Sion,Lucian,TOP,2,8.0,1.0,False,Loss
2885351,3,C9,SEN,SEN,C9,Red,HamBak,JarvanIV,Nami,JGL,3,9.0,1.0,False,Loss
2885351,3,C9,SEN,C9,SEN,Blue,Blaber,Maokai,Aphelios,JGL,4,10.0,1.0,True,Win
2885351,3,C9,SEN,C9,SEN,Blue,APA,Ziggs,Thresh,MID,5,11.0,1.0,True,Win
2885351,3,C9,SEN,SEN,C9,Red,DARKWINGS,TwistedFate,Jarvan IV,MID,6,12.0,1.0,False,Loss
2885351,3,C9,SEN,SEN,C9,Red,Rahel,Lucian,Sion,BOT,7,17.0,2.0,False,Loss
2885351,3,C9,SEN,C9,SEN,Blue,Zven,Aphelios,Rek'Sai,BOT,8,18.0,2.0,True,Win
2885351,3,C9,SEN,C9,SEN,Blue,Vulcan,Thresh,Maokai,SUP,9,19.0,2.0,True,Win
2885351,3,C9,SEN,SEN,C9,Red,huhi,Nami,Twisted Fate,SUP,10,20.0,2.0,False,Loss
2887886,1,SLY,YUA,SLY,YUA,Blue,Kryze,Sion,Azir,TOP,1,7.0,1.0,True,Win
2887886,1,SLY,YUA,YUA,SLY,Red,sea,Ambessa,Ambessa,TOP,2,8.0,1.0,False,Loss
2887886,1,SLY,YUA,YUA,SLY,Red,Shiina,Nocturne,Akali,JGL,3,9.0,1.0,False,Loss
2887886,1,SLY,YUA,SLY,YUA,Blue,Zicssi,RekSai,Yunara,JGL,4,10.0,1.0,True,Win
2887886,1,SLY,YUA,SLY,YUA,Blue,Jool,Azir,Neeko,MID,5,11.0,1.0,True,Win
2887886,1,SLY,YUA,YUA,SLY,Red,Sashy,Akali,Karma,MID,6,12.0,1.0,False,Loss
2887886,1,SLY,YUA,YUA,SLY,Red,Aloonea,Lux,Lux,BOT,7,17.0,2.0,False,Loss
2887886,1,SLY,YUA,SLY,YUA,Blue,Aetinoth,Yunara,Sion,BOT,8,18.0,2.0,True,Win
2887886,1,SLY,YUA,SLY,YUA,Blue,Piero,Neeko,Rek'Sai,SUP,9,19.0,2.0,True,Win
2887886,1,SLY,YUA,YUA,SLY,Red,Colomblbl,Karma,Seraphine,SUP,10,20.0,2.0,False,Loss
2892447,1,SLY,VITB,SLY,VITB,Blue,Kryze,Rumble,Yunara,TOP,1,7.0,1.0,True,Win
2892447,1,SLY,VITB,VITB,SLY,Red,Potent,Zaahen,Azir,TOP,2,8.0,1.0,False,Loss
2892447,1,SLY,VITB,VITB,SLY,Red,Dawciu,DrMundo,Corki,JGL,3,9.0,1.0,False,Loss
2892447,1,SLY,VITB,SLY,VITB,Blue,Zicssi,XinZhao,Taliyah,JGL,4,10.0,1.0,True,Win
2892447,1,SLY,VITB,SLY,VITB,Blue,Jool,Taliyah,Rumble,MID,5,11.0,1.0,True,Win
2892447,1,SLY,VITB,VITB,SLY,Red,Czajek,Azir,Zaahen,MID,6,12.0,1.0,False,Loss
2892447,1,SLY,VITB,VITB,SLY,Red,Vizzpers,Corki,Dr. Mundo,BOT,7,17.0,2.0,False,Loss
2892447,1,SLY,VITB,SLY,VITB,Blue,Aetinoth,Yunara,Xin Zhao,BOT,8,18.0,2.0,True,Win
2892447,1,SLY,VITB,SLY,VITB,Blue,Piero,Alistar,Alistar,SUP,9,19.0,2.0,True,Win
2892447,1,SLY,VITB,VITB,SLY,Red,Dekap,Karma,Karma,SUP,10,20.0,2.0,False,Loss
2897347,1,SLY,SC,SLY,SC,Blue,Kryze,Rumble,Varus,TOP,1,7.0,1.0,False,Loss
2897347,1,SLY,SC,SC,SLY,Red,Yeti,Ambessa,Ryze,TOP,2,8.0,1.0,True,Win
2897347,1,SLY,SC,SC,SLY,Red,Spooky,Qiyana,Ambessa,JGL,3,9.0,1.0,True,Win
2897347,1,SLY,SC,SLY,SC,Blue,Zicssi,XinZhao,Cassiopeia,JGL,4,10.0,1.0,False,Loss
2897347,1,SLY,SC,SLY,SC,Blue,Jool,Cassiopeia,Xin Zhao,MID,5,11.0,1.0,False,Loss
2897347,1,SLY,SC,SC,SLY,Red,Nafkelah,Ryze,Qiyana,MID,6,12.0,1.0,True,Win
2897347,1,SLY,SC,SC,SLY,Red,Deadly,Ezreal,Ezreal,BOT,7,17.0,2.0,True,Win
2897347,1,SLY,SC,SLY,SC,Blue,Aetinoth,Varus,Rumble,BOT,8,18.0,2.0,False,Loss
2897347,1,SLY,SC,SLY,SC,Blue,Piero,Rell,Rell,SUP,9,19.0,2.0,False,Loss
2897347,1,SLY,SC,SC,SLY,Red,Steeelback,Leona,Poppy,SUP,10,20.0,2.0,True,Win
2897353,1,SLY,VITB,SLY,VITB,Blue,Kryze,Sion,Jayce,TOP,1,7.0,1.0,True,Win
2897353,1,SLY,VITB,VITB,SLY,Red,Potent,Renekton,Vi,TOP,2,8.0,1.0,False,Loss
2897353,1,SLY,VITB,VITB,SLY,Red,Dawciu,Vi,Ezreal,JGL,3,9.0,1.0,False,Loss
2897353,1,SLY,VITB,SLY,VITB,Blue,Zicssi,Jayce,Sion,JGL,4,10.0,1.0,True,Win
2897353,1,SLY,VITB,SLY,VITB,Blue,Jool,Azir,Azir,MID,5,11.0,1.0,True,Win
2897353,1,SLY,VITB,VITB,SLY,Red,Czajek,Taliyah,Taliyah,MID,6,12.0,1.0,False,Loss
2897353,1,SLY,VITB,VITB,SLY,Red,Vizzpers,Ezreal,Renekton,BOT,7,17.0,2.0,False,Loss
2897353,1,SLY,VITB,SLY,VITB,Blue,Aetinoth,Jhin,Jhin,BOT,8,18.0,2.0,True,Win
2897353,1,SLY,VITB,SLY,VITB,Blue,Piero,Bard,Bard,SUP,9,19.0,2.0,True,Win
2897353,1,SLY,VITB,VITB,SLY,Red,Dekap,Pyke,Pyke,SUP,10,20.0,2.0,False,Loss
2897356,1,SLY,BKR,SLY,BKR,Blue,Kryze,Gnar,Jayce,TOP,1,7.0,1.0,True,Win
2897356,1,SLY,BKR,BKR,SLY,Red,Boda,Sylas,Varus,TOP,2,8.0,1.0,False,Loss
2897356,1,SLY,BKR,BKR,SLY,Red,Jeykup,JarvanIV,Jarvan IV,JGL,3,9.0,1.0,False,Loss
2897356,1,SLY,BKR,SLY,BKR,Blue,Zicssi,Jayce,Azir,JGL,4,10.0,1.0,True,Win
2897356,1,SLY,BKR,SLY,BKR,Blue,Jool,Azir,Jhin,MID,5,11.0,1.0,True,Win
2897356,1,SLY,BKR,BKR,SLY,Red,Sayn,Yone,Yone,MID,6,12.0,1.0,False,Loss
2897356,1,SLY,BKR,BKR,SLY,Red,UNF0RGIVEN,Varus,Nautilus,BOT,7,17.0,2.0,False,Loss
2897356,1,SLY,BKR,SLY,BKR,Blue,Aetinoth,Jhin,Leona,BOT,8,18.0,2.0,True,Win
2897356,1,SLY,BKR,SLY,BKR,Blue,Piero,Leona,Gnar,SUP,9,19.0,2.0,True,Win
2897356,1,SLY,BKR,BKR,SLY,Red,Doss,Nautilus,Sylas,SUP,10,20.0,2.0,False,Loss
2900587,1,SLY,GL,SLY,GL,Blue,Kryze,Rumble,Azir,TOP,1,7.0,1.0,True,Win
2900587,1,SLY,GL,GL,SLY,Red,Carlsen,Aurora,Sejuani,TOP,2,8.0,1.0,False,Loss
2900587,1,SLY,GL,GL,SLY,Red,Thayger,Sejuani,Yone,JGL,3,9.0,1.0,False,Loss
2900587,1,SLY,GL,SLY,GL,Blue,Zicssi,XinZhao,Xin Zhao,JGL,4,10.0,1.0,True,Win
2900587,1,SLY,GL,SLY,GL,Blue,Jool,Azir,Rumble,MID,5,11.0,1.0,True,Win
2900587,1,SLY,GL,GL,SLY,Red,OMON,Yone,Aurora,MID,6,12.0,1.0,False,Loss
2900587,1,SLY,GL,GL,SLY,Red,HARPOON,Lucian,Lucian,BOT,7,17.0,2.0,False,Loss
2900587,1,SLY,GL,SLY,GL,Blue,Aetinoth,Xayah,Xayah,BOT,8,18.0,2.0,True,Win
2900587,1,SLY,GL,SLY,GL,Blue,Piero,Rakan,Rakan,SUP,9,19.0,2.0,True,Win
2900587,1,SLY,GL,GL,SLY,Red,Zoelys,Nautilus,Nautilus,SUP,10,20.0,2.0,False,Loss
2900591,1,SLY,TLNP,SLY,TLNP,Blue,Kryze,Sion,Yunara,TOP,1,7.0,1.0,True,Win
2900591,1,SLY,TLNP,TLNP,SLY,Red,Spooder,Rumble,Rumble,TOP,2,8.0,1.0,False,Loss
2900591,1,SLY,TLNP,TLNP,SLY,Red,Stefan,MonkeyKing,Corki,JGL,3,9.0,1.0,False,Loss
2900591,1,SLY,TLNP,SLY,TLNP,Blue,Zicssi,Zaahen,Sion,JGL,4,10.0,1.0,True,Win
2900591,1,SLY,TLNP,SLY,TLNP,Blue,Jool,Ryze,Ryze,MID,5,11.0,1.0,True,Win
2900591,1,SLY,TLNP,TLNP,SLY,Red,Toffe,Taliyah,Taliyah,MID,6,12.0,1.0,False,Loss
2900591,1,SLY,TLNP,TLNP,SLY,Red,Axelent,Corki,Wukong,BOT,7,17.0,2.0,False,Loss
2900591,1,SLY,TLNP,SLY,TLNP,Blue,Aetinoth,Yunara,Rell,BOT,8,18.0,2.0,True,Win
2900591,1,SLY,TLNP,SLY,TLNP,Blue,Piero,Rell,Zaahen,SUP,9,19.0,2.0,True,Win
2900591,1,SLY,TLNP,TLNP,SLY,Red,Thomas,Nami,Nami,SUP,10,20.0,2.0,False,Loss
2900596,1,SLY,ZYB,SLY,ZYB,Blue,Kryze,Rumble,Varus,TOP,1,7.0,1.0,True,Win
2900596,1,SLY,ZYB,ZYB,SLY,Red,Sleyer,KSante,Dr. Mundo,TOP,2,8.0,1.0,False,Loss
2900596,1,SLY,ZYB,ZYB,SLY,Red,Manaty,DrMundo,Kai'Sa,JGL,3,9.0,1.0,False,Loss
2900596,1,SLY,ZYB,SLY,ZYB,Blue,Zicssi,JarvanIV,Jarvan IV,JGL,4,10.0,1.0,True,Win
2900596,1,SLY,ZYB,SLY,ZYB,Blue,Jool,Yone,Rumble,MID,5,11.0,1.0,True,Win
2900596,1,SLY,ZYB,ZYB,SLY,Red,Nisqy,Zoe,Neeko,MID,6,12.0,1.0,False,Loss
2900596,1,SLY,ZYB,ZYB,SLY,Red,Jezu,Kaisa,K'Sante,BOT,7,17.0,2.0,False,Loss
2900596,1,SLY,ZYB,SLY,ZYB,Blue,Aetinoth,Varus,Yone,BOT,8,18.0,2.0,True,Win
2900596,1,SLY,ZYB,SLY,ZYB,Blue,Piero,Karma,Karma,SUP,9,19.0,2.0,True,Win
2900596,1,SLY,ZYB,ZYB,SLY,Red,RIIPPP,Neeko,Qiyana,SUP,10,20.0,2.0,False,Loss
2900603,1,JL,SLY,JL,SLY,Blue,Vertigo,Rumble,Rumble,TOP,1,7.0,1.0,False,Loss
2900603,1,JL,SLY,SLY,JL,Red,Kryze,KSante,Corki,TOP,2,8.0,1.0,True,Win
2900603,1,JL,SLY,SLY,JL,Red,Zicssi,JarvanIV,K'Sante,JGL,3,9.0,1.0,True,Win
2900603,1,JL,SLY,JL,SLY,Blue,Shift,Pantheon,Ryze,JGL,4,10.0,1.0,False,Loss
2900603,1,JL,SLY,JL,SLY,Blue,Czekolad,Ryze,Pantheon,MID,5,11.0,1.0,False,Loss
2900603,1,JL,SLY,SLY,JL,Red,Jool,Taliyah,Taliyah,MID,6,12.0,1.0,True,Win
2900603,1,JL,SLY,SLY,JL,Red,Aetinoth,Corki,Jarvan IV,BOT,7,17.0,2.0,True,Win
2900603,1,JL,SLY,JL,SLY,Blue,Comp,Aphelios,Aphelios,BOT,8,18.0,2.0,False,Loss
2900603,1,JL,SLY,JL,SLY,Blue,HungryPanda,Thresh,Thresh,SUP,9,19.0,2.0,False,Loss
2900603,1,JL,SLY,SLY,JL,Red,Piero,Bard,Bard,SUP,10,20.0,2.0,True,Win
2901028,1,TH,G2,TH,G2,Blue,Tracyn,Sion,Dr. Mundo,TOP,1,7.0,1.0,False,Loss
2901028,1,TH,G2,G2,TH,Red,BrokenBlade,Gwen,Vi,TOP,2,8.0,1.0,True,Win
2901028,1,TH,G2,G2,TH,Red,SkewMond,Vi,Ryze,JGL,3,9.0,1.0,True,Win
2901028,1,TH,G2,TH,G2,Blue,Sheo,DrMundo,Anivia,JGL,4,10.0,1.0,False,Loss
2901028,1,TH,G2,TH,G2,Blue,Serin,Anivia,Aphelios,MID,5,11.0,1.0,False,Loss
2901028,1,TH,G2,G2,TH,Red,Caps,Ryze,Bard,MID,6,12.0,1.0,True,Win
2901028,1,TH,G2,G2,TH,Red,Hans Sama,Caitlyn,Caitlyn,BOT,7,17.0,2.0,True,Win
2901028,1,TH,G2,TH,G2,Blue,Ice,Aphelios,Sion,BOT,8,18.0,2.0,False,Loss
2901028,1,TH,G2,TH,G2,Blue,Stend,Pyke,Pyke,SUP,9,19.0,2.0,False,Loss
2901028,1,TH,G2,G2,TH,Red,Labrov,Bard,Gwen,SUP,10,20.0,2.0,True,Win
2901028,2,G2,TH,G2,TH,Blue,BrokenBlade,KSante,Orianna,TOP,1,7.0,1.0,True,Win
2901028,2,G2,TH,TH,G2,Red,Tracyn,Gnar,Azir,TOP,2,8.0,1.0,False,Loss
2901028,2,G2,TH,TH,G2,Red,Sheo,Pantheon,Pantheon,JGL,3,9.0,1.0,False,Loss
2901028,2,G2,TH,G2,TH,Blue,SkewMond,Trundle,Kai'Sa,JGL,4,10.0,1.0,True,Win
2901028,2,G2,TH,G2,TH,Blue,Caps,Orianna,Neeko,MID,5,11.0,1.0,True,Win
2901028,2,G2,TH,TH,G2,Red,Serin,Azir,Nautilus,MID,6,12.0,1.0,False,Loss
2901028,2,G2,TH,TH,G2,Red,Ice,MissFortune,Miss Fortune,BOT,7,17.0,2.0,False,Loss
2901028,2,G2,TH,G2,TH,Blue,Hans Sama,Kaisa,K'Sante,BOT,8,18.0,2.0,True,Win
2901028,2,G2,TH,G2,TH,Blue,Labrov,Neeko,Trundle,SUP,9,19.0,2.0,True,Win
2901028,2,G2,TH,TH,G2,Red,Stend,Nautilus,Gnar,SUP,10,20.0,2.0,False,Loss
2901029,1,KC,GX,KC,GX,Blue,Canna,Rumble,Varus,TOP,1,7.0,1.0,True,Win
2901029,1,KC,GX,GX,KC,Red,Lot,Ornn,Orianna,TOP,2,8.0,1.0,False,Loss
2901029,1,KC,GX,GX,KC,Red,ISMA,JarvanIV,Jarvan IV,JGL,3,9.0,1.0,False,Loss
2901029,1,KC,GX,KC,GX,Blue,Yike,XinZhao,Xin Zhao,JGL,4,10.0,1.0,True,Win
2901029,1,KC,GX,KC,GX,Blue,kyeahoo,Galio,Galio,MID,5,11.0,1.0,True,Win
2901029,1,KC,GX,GX,KC,Red,Jackies,Orianna,Ezreal,MID,6,12.0,1.0,False,Loss
2901029,1,KC,GX,GX,KC,Red,Noah,Ezreal,Bard,BOT,7,17.0,2.0,False,Loss
2901029,1,KC,GX,KC,GX,Blue,Caliste,Varus,Rumble,BOT,8,18.0,2.0,True,Win
2901029,1,KC,GX,KC,GX,Blue,Busio,Rakan,Rakan,SUP,9,19.0,2.0,True,Win
2901029,1,KC,GX,GX,KC,Red,Jun,Bard,Ornn,SUP,10,20.0,2.0,False,Loss
